Repetition,Episode,Total Reward,Q Value Before,Q Value After,Priority
5.0,14.0,4.0,0.7148885726928710,0.7139080762863160,1.0
5.0,15.0,6.0,0.7028059959411620,0.7028047442436220,1.0
5.0,16.0,13.0,0.6989160776138310,0.6981096863746640,1.0
5.0,17.0,15.0,0.7071953415870670,0.7065209746360780,1.0
5.0,18.0,1.0,0.6950250864028930,0.6953346729278560,1.0
5.0,19.0,5.0,0.657450795173645,0.6569515466690060,1.0
5.0,20.0,3.0,0.5606964826583860,0.5595598816871640,1.0
5.0,21.0,2.0,0.577587902545929,0.5771020650863650,1.0
5.0,22.0,1.0,0.570941686630249,0.5703088045120240,1.0
5.0,23.0,0.0,0.5711970925331120,0.5703914165496830,1.0
5.0,24.0,9.0,0.6633386015892030,0.6627291440963750,1.0
5.0,25.0,3.0,0.7188978791236880,0.7176623940467830,1.0
5.0,26.0,3.0,0.7373648881912230,0.7366343140602110,1.0
5.0,27.0,3.0,0.7517079710960390,0.7525426149368290,1.0
5.0,28.0,10.0,0.6856922507286070,0.6853981018066410,1.0
5.0,29.0,1.0,0.6757586002349850,0.6739153861999510,1.0
5.0,30.0,4.0,0.6771349310874940,0.6767290234565740,1.0
5.0,31.0,3.0,0.6792096495628360,0.6781038045883180,1.0
5.0,32.0,1.0,0.6760196089744570,0.6754164099693300,1.0
5.0,33.0,7.0,0.7309889793396000,0.729937732219696,1.0
5.0,34.0,2.0,0.6444913148880010,0.6429110169410710,1.0
5.0,35.0,14.0,0.6187652945518490,0.6197526454925540,1.0
5.0,36.0,5.0,0.6281871199607850,0.6275100708007810,1.0
5.0,37.0,12.0,0.6781982183456420,0.6779860854148870,1.0
5.0,38.0,6.0,0.6384280920028690,0.6372134685516360,1.0
5.0,39.0,6.0,0.6516019105911260,0.650360107421875,1.0
5.0,40.0,6.0,0.7090325951576230,0.7082077860832210,1.0
5.0,41.0,4.0,0.6413435935974120,0.640988290309906,1.0
5.0,42.0,0.0,0.6925817131996160,0.6912898421287540,1.0
5.0,43.0,1.0,0.7005913257598880,0.701562762260437,1.0
5.0,44.0,15.0,0.6819462180137630,0.680896520614624,1.0
5.0,45.0,2.0,0.6406891345977780,0.6421374678611760,1.0
5.0,46.0,1.0,0.6561627388000490,0.6544981002807620,1.0
5.0,47.0,5.0,0.5998414754867550,0.5997769832611080,1.0
5.0,48.0,9.0,0.7415615320205690,0.7407165169715880,1.0
5.0,49.0,12.0,0.6508074402809140,0.6514408588409420,1.0
5.0,50.0,3.0,0.6427922248840330,0.6422948241233830,1.0
5.0,51.0,0.0,0.6292832493782040,0.6286374926567080,1.0
5.0,52.0,4.0,0.6410456299781800,0.6401569247245790,1.0
5.0,53.0,6.0,0.677903950214386,0.678523600101471,1.0
5.0,54.0,9.0,0.6788661479949950,0.6774575114250180,1.0
5.0,55.0,11.0,0.6541464924812320,0.6536591649055480,1.0
5.0,56.0,8.0,0.6741846799850460,0.6737627983093260,1.0
5.0,57.0,15.0,0.7604845762252810,0.7604995369911190,1.0
5.0,58.0,6.0,0.7597942352294920,0.7582886219024660,1.0
5.0,59.0,18.0,0.6896471381187440,0.689068078994751,1.0
5.0,60.0,6.0,0.7060614824295040,0.7050908803939820,1.0
5.0,61.0,25.0,0.6974456906318670,0.6964446902275090,1.0
5.0,62.0,4.0,0.6585615873336790,0.6577138304710390,1.0
5.0,63.0,8.0,0.6585303544998170,0.6579843759536740,1.0
5.0,64.0,19.0,0.7002182006835940,0.6977983713150020,1.0
5.0,65.0,18.0,0.6213015913963320,0.6201072335243230,1.0
5.0,66.0,3.0,0.6327527761459350,0.6329717040061950,1.0
5.0,67.0,4.0,0.6066790819168090,0.6052924990653990,1.0
5.0,68.0,1.0,0.6414695382118230,0.6398619413375850,1.0
5.0,69.0,1.0,0.6646348834037780,0.6642076373100280,1.0
5.0,70.0,0.0,0.6225625276565550,0.6218398809432980,1.0
5.0,71.0,1.0,0.6169472336769100,0.617632269859314,1.0
5.0,72.0,6.0,0.6183055639266970,0.6172183752059940,1.0
5.0,73.0,2.0,0.637856125831604,0.6371974945068360,1.0
5.0,74.0,4.0,0.5782477855682370,0.5773212313652040,1.0
5.0,75.0,6.0,0.6682772636413570,0.6666725277900700,1.0
5.0,76.0,3.0,0.6634076237678530,0.6630315780639650,1.0
5.0,77.0,0.0,0.6704864501953130,0.6683887839317320,1.0
5.0,78.0,7.0,0.7171800136566160,0.7159379124641420,1.0
5.0,79.0,8.0,0.707460343837738,0.706912100315094,1.0
5.0,80.0,37.0,0.6766865849494930,0.675916314125061,1.0
5.0,81.0,2.0,0.5827688574790960,0.5837989449501040,1.0
5.0,82.0,2.0,0.5810136795043950,0.5821265578269960,1.0
5.0,83.0,2.0,0.6598674058914190,0.6592952013015750,1.0
5.0,84.0,4.0,0.67275470495224,0.6717029809951780,1.0
5.0,85.0,1.0,0.6850704550743100,0.6825405359268190,1.0
5.0,86.0,0.0,0.6563969850540160,0.6559019684791570,1.0
5.0,87.0,9.0,0.6254948973655700,0.6241587400436400,1.0
5.0,88.0,8.0,0.6381121873855590,0.6392635703086850,1.0
5.0,89.0,30.0,0.6230292916297910,0.6225159168243410,1.0
5.0,90.0,10.0,0.636454164981842,0.6342456340789800,1.0
5.0,91.0,1.0,0.6842991709709170,0.6823720335960390,1.0
5.0,92.0,2.0,0.6119391918182370,0.610791802406311,1.0
5.0,93.0,4.0,0.6310268044471740,0.6296949982643130,1.0
5.0,94.0,1.0,0.7272718548774720,0.7281849980354310,1.0
5.0,95.0,4.0,0.6799174547195440,0.6783335208892820,1.0
5.0,96.0,1.0,0.597194254398346,0.5957335233688350,1.0
5.0,97.0,11.0,0.6423308253288270,0.6414842009544370,1.0
5.0,98.0,4.0,0.7006138563156130,0.7003663182258610,1.0
5.0,99.0,6.0,0.6661527752876280,0.6629539132118230,1.0
5.0,100.0,8.0,0.6378553509712220,0.6367412209510800,1.0
